,actual,pred
16415,tinba,tinba
16416,tinba,tinba
16417,corebot,corebot
16418,rovnix,rovnix
16419,corebot,corebot
16420,cryptolocker,cryptolocker
16421,conficker,conficker
16422,zeus,zeus
16423,conficker,conficker
16424,zeus,zeus
16425,rovnix,rovnix
16426,tinba,tinba
16427,corebot,corebot
16428,ramnit,locky
16429,locky,locky
16430,conficker,conficker
16431,cryptolocker,cryptolocker
16432,ramnit,ramnit
16433,zeus,zeus
16434,matsnu,matsnu
16435,cryptolocker,cryptolocker
16436,corebot,corebot
16437,corebot,corebot
16438,corebot,corebot
16439,cryptolocker,cryptolocker
16440,zeus,zeus
16441,ramnit,locky
16442,cryptolocker,cryptolocker
16443,pushdo,pushdo
16444,locky,cryptolocker
16445,rovnix,rovnix
16446,pushdo,pushdo
16447,conficker,conficker
16448,rovnix,rovnix
16449,conficker,locky
16450,ramnit,ramnit
16451,pushdo,pushdo
16452,locky,conficker
16453,ramnit,ramnit
16454,tinba,tinba
16455,pushdo,pushdo
16456,ramnit,locky
16457,banjori,banjori
16458,conficker,conficker
16459,matsnu,matsnu
16460,corebot,corebot
16461,pushdo,pushdo
16462,conficker,tinba
16463,cryptolocker,cryptolocker
16464,zeus,zeus
16465,conficker,conficker
16466,banjori,banjori
16467,zeus,zeus
16468,tinba,locky
16469,cryptolocker,cryptolocker
16470,cryptolocker,cryptolocker
16471,corebot,corebot
16472,tinba,tinba
16473,conficker,locky
16474,pushdo,pushdo
16475,pushdo,pushdo
16476,rovnix,rovnix
16477,rovnix,rovnix
16478,zeus,zeus
16479,cryptolocker,cryptolocker
16480,corebot,corebot
16481,conficker,conficker
16482,tinba,tinba
16483,ramnit,ramnit
16484,banjori,banjori
16485,pushdo,pushdo
16486,locky,ramnit
16487,rovnix,rovnix
16488,tinba,tinba
16489,matsnu,matsnu
16490,cryptolocker,cryptolocker
16491,corebot,tinba
16492,zeus,zeus
16493,zeus,zeus
16494,locky,ramnit
16495,cryptolocker,cryptolocker
16496,zeus,zeus
16497,locky,locky
16498,zeus,zeus
16499,cryptolocker,cryptolocker
16500,zeus,zeus
16501,matsnu,matsnu
16502,rovnix,rovnix
16503,pushdo,pushdo
16504,locky,ramnit
16505,matsnu,matsnu
16506,rovnix,rovnix
16507,matsnu,matsnu
16508,locky,ramnit
16509,matsnu,matsnu
16510,cryptolocker,cryptolocker
16511,zeus,zeus
16512,ramnit,ramnit
16513,pushdo,pushdo
16514,cryptolocker,cryptolocker
16515,conficker,conficker
16516,pushdo,pushdo
16517,conficker,conficker
16518,cryptolocker,cryptolocker
16519,pushdo,pushdo
16520,banjori,banjori
16521,banjori,banjori
16522,zeus,zeus
16523,zeus,zeus
16524,conficker,locky
16525,zeus,zeus
16526,pushdo,pushdo
16527,matsnu,matsnu
16528,zeus,zeus
16529,matsnu,matsnu
16530,rovnix,rovnix
16531,cryptolocker,cryptolocker
16532,zeus,zeus
16533,conficker,conficker
16534,corebot,corebot
16535,zeus,zeus
16536,banjori,banjori
16537,locky,locky
16538,matsnu,matsnu
16539,ramnit,locky
16540,rovnix,rovnix
16541,pushdo,pushdo
16542,corebot,corebot
16543,conficker,locky
16544,rovnix,rovnix
16545,zeus,zeus
16546,conficker,conficker
16547,banjori,banjori
16548,conficker,conficker
16549,conficker,conficker
16550,locky,ramnit
16551,locky,conficker
16552,conficker,conficker
16553,matsnu,matsnu
16554,ramnit,ramnit
16555,banjori,banjori
16556,locky,conficker
16557,pushdo,pushdo
16558,ramnit,ramnit
16559,pushdo,pushdo
16560,tinba,locky
16561,rovnix,rovnix
16562,matsnu,matsnu
16563,banjori,banjori
16564,corebot,corebot
16565,conficker,locky
16566,zeus,zeus
16567,ramnit,ramnit
16568,banjori,banjori
16569,banjori,banjori
16570,rovnix,rovnix
16571,corebot,corebot
16572,pushdo,pushdo
16573,pushdo,pushdo
16574,locky,locky
16575,banjori,banjori
16576,zeus,zeus
16577,matsnu,matsnu
16578,rovnix,rovnix
16579,banjori,banjori
16580,pushdo,pushdo
16581,ramnit,ramnit
16582,ramnit,ramnit
16583,pushdo,pushdo
16584,conficker,conficker
16585,locky,tinba
16586,matsnu,matsnu
16587,ramnit,ramnit
16588,ramnit,ramnit
16589,conficker,conficker
16590,rovnix,rovnix
16591,corebot,corebot
16592,cryptolocker,cryptolocker
16593,ramnit,ramnit
16594,rovnix,rovnix
16595,cryptolocker,cryptolocker
16596,locky,locky
16597,conficker,locky
16598,ramnit,ramnit
16599,zeus,zeus
16600,conficker,conficker
16601,locky,locky
16602,banjori,banjori
16603,rovnix,rovnix
16604,cryptolocker,cryptolocker
16605,matsnu,matsnu
16606,cryptolocker,cryptolocker
16607,tinba,tinba
16608,locky,locky
16609,corebot,corebot
16610,matsnu,matsnu
16611,matsnu,matsnu
16612,locky,conficker
16613,locky,locky
16614,locky,locky
16615,ramnit,locky
16616,corebot,corebot
16617,locky,locky
16618,pushdo,pushdo
16619,pushdo,pushdo
16620,conficker,conficker
16621,locky,locky
16622,cryptolocker,cryptolocker
16623,cryptolocker,cryptolocker
16624,ramnit,ramnit
16625,conficker,conficker
16626,tinba,ramnit
16627,ramnit,ramnit
16628,corebot,corebot
16629,pushdo,pushdo
16630,cryptolocker,cryptolocker
16631,conficker,conficker
16632,ramnit,ramnit
16633,cryptolocker,cryptolocker
16634,conficker,conficker
16635,tinba,tinba
16636,corebot,corebot
16637,pushdo,pushdo
16638,matsnu,matsnu
16639,ramnit,conficker
16640,locky,locky
16641,locky,conficker
16642,cryptolocker,cryptolocker
16643,banjori,banjori
16644,banjori,banjori
16645,cryptolocker,cryptolocker
16646,ramnit,ramnit
16647,locky,conficker
16648,pushdo,pushdo
16649,cryptolocker,cryptolocker
16650,ramnit,ramnit
16651,matsnu,matsnu
16652,locky,conficker
16653,cryptolocker,cryptolocker
16654,conficker,conficker
16655,pushdo,pushdo
16656,banjori,banjori
16657,locky,ramnit
16658,locky,ramnit
16659,pushdo,pushdo
16660,matsnu,matsnu
16661,pushdo,pushdo
16662,locky,locky
16663,tinba,tinba
16664,conficker,conficker
16665,rovnix,rovnix
16666,cryptolocker,cryptolocker
16667,matsnu,matsnu
16668,cryptolocker,cryptolocker
16669,banjori,banjori
16670,locky,tinba
16671,tinba,tinba
16672,tinba,tinba
16673,zeus,zeus
16674,cryptolocker,cryptolocker
16675,rovnix,rovnix
16676,zeus,zeus
16677,ramnit,ramnit
16678,matsnu,matsnu
16679,matsnu,matsnu
16680,zeus,zeus
16681,locky,ramnit
16682,pushdo,pushdo
16683,pushdo,pushdo
16684,matsnu,matsnu
16685,matsnu,matsnu
16686,zeus,zeus
16687,matsnu,matsnu
16688,rovnix,rovnix
16689,corebot,corebot
16690,matsnu,matsnu
16691,banjori,banjori
16692,conficker,conficker
16693,banjori,banjori
16694,zeus,zeus
16695,locky,locky
16696,corebot,corebot
16697,pushdo,pushdo
16698,locky,locky
16699,pushdo,pushdo
16700,rovnix,rovnix
16701,rovnix,rovnix
16702,conficker,tinba
16703,matsnu,matsnu
16704,conficker,locky
16705,ramnit,locky
16706,cryptolocker,cryptolocker
16707,locky,ramnit
16708,pushdo,pushdo
16709,zeus,zeus
16710,corebot,corebot
16711,zeus,zeus
16712,tinba,tinba
16713,tinba,locky
16714,corebot,corebot
16715,ramnit,ramnit
16716,matsnu,matsnu
16717,matsnu,matsnu
16718,ramnit,tinba
16719,rovnix,rovnix
16720,pushdo,pushdo
16721,pushdo,pushdo
16722,banjori,banjori
16723,rovnix,rovnix
16724,corebot,corebot
16725,tinba,tinba
16726,ramnit,ramnit
16727,matsnu,matsnu
16728,matsnu,matsnu
16729,ramnit,locky
16730,corebot,corebot
16731,locky,locky
16732,pushdo,pushdo
16733,matsnu,matsnu
16734,zeus,zeus
16735,corebot,corebot
16736,conficker,conficker
16737,tinba,tinba
16738,cryptolocker,cryptolocker
16739,tinba,ramnit
16740,banjori,banjori
16741,rovnix,rovnix
16742,ramnit,ramnit
16743,tinba,tinba
16744,matsnu,matsnu
16745,banjori,banjori
16746,pushdo,pushdo
16747,matsnu,matsnu
16748,corebot,corebot
16749,cryptolocker,cryptolocker
16750,ramnit,locky
16751,banjori,banjori
16752,cryptolocker,cryptolocker
16753,locky,ramnit
16754,cryptolocker,cryptolocker
16755,banjori,banjori
16756,pushdo,pushdo
16757,rovnix,rovnix
16758,corebot,corebot
16759,rovnix,rovnix
16760,locky,ramnit
16761,corebot,corebot
16762,pushdo,pushdo
16763,ramnit,locky
16764,banjori,banjori
16765,banjori,banjori
16766,conficker,conficker
16767,matsnu,matsnu
16768,cryptolocker,cryptolocker
16769,banjori,banjori
16770,conficker,conficker
16771,ramnit,ramnit
16772,pushdo,pushdo
16773,tinba,ramnit
16774,tinba,tinba
16775,corebot,corebot
16776,matsnu,matsnu
16777,pushdo,pushdo
16778,tinba,tinba
16779,tinba,tinba
16780,ramnit,ramnit
16781,corebot,corebot
16782,locky,locky
16783,pushdo,pushdo
16784,matsnu,matsnu
16785,cryptolocker,cryptolocker
16786,corebot,corebot
16787,tinba,tinba
16788,matsnu,matsnu
16789,banjori,banjori
16790,zeus,zeus
16791,ramnit,tinba
16792,zeus,zeus
16793,locky,locky
16794,matsnu,matsnu
16795,ramnit,locky
16796,pushdo,pushdo
16797,pushdo,pushdo
16798,conficker,conficker
16799,ramnit,ramnit
16800,matsnu,matsnu
16801,ramnit,ramnit
16802,locky,locky
16803,locky,conficker
16804,pushdo,pushdo
16805,locky,locky
16806,rovnix,rovnix
16807,conficker,conficker
16808,conficker,conficker
16809,cryptolocker,cryptolocker
16810,rovnix,rovnix
16811,conficker,conficker
16812,cryptolocker,cryptolocker
16813,ramnit,locky
16814,tinba,ramnit
16815,tinba,tinba
16816,tinba,tinba
16817,cryptolocker,cryptolocker
16818,banjori,banjori
16819,corebot,corebot
16820,zeus,zeus
16821,conficker,ramnit
16822,locky,conficker
16823,ramnit,ramnit
16824,cryptolocker,cryptolocker
16825,tinba,tinba
16826,conficker,conficker
16827,matsnu,matsnu
16828,corebot,corebot
16829,corebot,corebot
16830,pushdo,pushdo
16831,rovnix,rovnix
16832,ramnit,conficker
16833,zeus,zeus
16834,cryptolocker,cryptolocker
16835,tinba,tinba
16836,rovnix,rovnix
16837,pushdo,pushdo
16838,tinba,tinba
16839,cryptolocker,cryptolocker
16840,pushdo,pushdo
16841,rovnix,rovnix
16842,matsnu,matsnu
16843,banjori,banjori
16844,banjori,banjori
16845,locky,locky
16846,matsnu,matsnu
16847,ramnit,ramnit
16848,cryptolocker,cryptolocker
16849,conficker,conficker
16850,ramnit,ramnit
16851,banjori,banjori
16852,banjori,banjori
16853,banjori,banjori
16854,pushdo,pushdo
16855,rovnix,rovnix
16856,ramnit,ramnit
16857,tinba,tinba
16858,matsnu,matsnu
16859,corebot,corebot
16860,tinba,tinba
16861,zeus,zeus
16862,cryptolocker,cryptolocker
16863,banjori,banjori
16864,banjori,banjori
16865,cryptolocker,cryptolocker
16866,conficker,ramnit
16867,pushdo,pushdo
16868,zeus,zeus
16869,zeus,zeus
16870,matsnu,matsnu
16871,banjori,banjori
16872,tinba,ramnit
16873,pushdo,pushdo
16874,tinba,ramnit
16875,banjori,banjori
16876,conficker,conficker
16877,tinba,tinba
16878,conficker,conficker
16879,banjori,banjori
16880,pushdo,pushdo
16881,conficker,conficker
16882,cryptolocker,cryptolocker
16883,corebot,corebot
16884,rovnix,rovnix
16885,rovnix,rovnix
16886,ramnit,ramnit
16887,banjori,banjori
16888,tinba,tinba
16889,pushdo,pushdo
16890,matsnu,matsnu
16891,matsnu,matsnu
16892,conficker,conficker
16893,matsnu,matsnu
16894,rovnix,rovnix
16895,ramnit,conficker
16896,cryptolocker,cryptolocker
16897,corebot,corebot
16898,banjori,banjori
16899,tinba,tinba
16900,corebot,corebot
16901,locky,locky
16902,corebot,corebot
16903,cryptolocker,cryptolocker
16904,ramnit,ramnit
16905,cryptolocker,cryptolocker
16906,matsnu,matsnu
16907,banjori,banjori
16908,rovnix,rovnix
16909,tinba,tinba
16910,matsnu,matsnu
16911,corebot,corebot
16912,tinba,tinba
16913,locky,ramnit
16914,ramnit,ramnit
16915,cryptolocker,cryptolocker
16916,cryptolocker,cryptolocker
16917,tinba,ramnit
16918,banjori,banjori
16919,ramnit,locky
16920,locky,locky
16921,banjori,banjori
16922,cryptolocker,cryptolocker
16923,pushdo,pushdo
16924,matsnu,matsnu
16925,pushdo,pushdo
16926,cryptolocker,cryptolocker
16927,cryptolocker,cryptolocker
16928,tinba,locky
16929,cryptolocker,cryptolocker
16930,cryptolocker,cryptolocker
16931,corebot,corebot
16932,banjori,banjori
16933,banjori,banjori
16934,corebot,corebot
16935,matsnu,matsnu
16936,matsnu,matsnu
16937,pushdo,pushdo
16938,corebot,corebot
16939,corebot,corebot
16940,corebot,corebot
16941,pushdo,pushdo
16942,locky,locky
16943,corebot,corebot
16944,conficker,conficker
16945,rovnix,rovnix
16946,matsnu,matsnu
16947,ramnit,ramnit
16948,pushdo,pushdo
16949,banjori,banjori
16950,conficker,conficker
16951,conficker,conficker
16952,ramnit,ramnit
16953,corebot,corebot
16954,banjori,banjori
16955,ramnit,ramnit
16956,matsnu,matsnu
16957,pushdo,pushdo
16958,matsnu,matsnu
16959,locky,ramnit
16960,pushdo,pushdo
16961,corebot,corebot
16962,ramnit,locky
16963,conficker,conficker
16964,tinba,ramnit
16965,pushdo,pushdo
16966,tinba,tinba
16967,ramnit,ramnit
16968,matsnu,matsnu
16969,ramnit,ramnit
16970,rovnix,rovnix
16971,locky,locky
16972,rovnix,rovnix
16973,cryptolocker,cryptolocker
16974,matsnu,matsnu
16975,pushdo,pushdo
16976,tinba,tinba
16977,ramnit,pushdo
16978,matsnu,matsnu
16979,corebot,corebot
16980,zeus,zeus
16981,cryptolocker,cryptolocker
16982,banjori,banjori
16983,cryptolocker,cryptolocker
16984,zeus,zeus
16985,matsnu,matsnu
16986,banjori,banjori
16987,zeus,zeus
16988,corebot,corebot
16989,conficker,locky
16990,cryptolocker,cryptolocker
16991,tinba,tinba
16992,tinba,ramnit
16993,corebot,corebot
16994,pushdo,pushdo
16995,cryptolocker,cryptolocker
16996,conficker,conficker
16997,corebot,corebot
16998,zeus,zeus
16999,rovnix,rovnix
17000,locky,locky
17001,banjori,banjori
17002,banjori,banjori
17003,cryptolocker,cryptolocker
17004,locky,ramnit
17005,ramnit,ramnit
17006,matsnu,matsnu
17007,tinba,locky
17008,banjori,banjori
17009,matsnu,matsnu
17010,cryptolocker,cryptolocker
17011,ramnit,ramnit
17012,pushdo,pushdo
17013,tinba,tinba
17014,locky,tinba
17015,corebot,corebot
17016,rovnix,rovnix
17017,zeus,zeus
17018,cryptolocker,cryptolocker
17019,corebot,corebot
17020,pushdo,pushdo
17021,zeus,zeus
17022,corebot,corebot
17023,matsnu,matsnu
17024,pushdo,pushdo
17025,conficker,conficker
17026,zeus,zeus
17027,ramnit,ramnit
17028,corebot,corebot
17029,banjori,banjori
17030,cryptolocker,cryptolocker
17031,banjori,banjori
17032,zeus,zeus
17033,tinba,locky
17034,tinba,tinba
17035,locky,ramnit
17036,matsnu,matsnu
17037,ramnit,locky
17038,cryptolocker,cryptolocker
17039,locky,conficker
17040,locky,conficker
17041,matsnu,matsnu
17042,pushdo,pushdo
17043,conficker,conficker
17044,banjori,banjori
17045,banjori,banjori
17046,pushdo,pushdo
17047,tinba,ramnit
17048,tinba,tinba
17049,banjori,banjori
17050,ramnit,ramnit
17051,banjori,banjori
17052,zeus,zeus
17053,ramnit,conficker
17054,corebot,corebot
17055,cryptolocker,cryptolocker
17056,zeus,zeus
17057,banjori,banjori
17058,pushdo,pushdo
17059,rovnix,rovnix
17060,banjori,banjori
17061,ramnit,ramnit
17062,matsnu,matsnu
17063,ramnit,ramnit
17064,matsnu,matsnu
17065,zeus,zeus
17066,corebot,corebot
17067,zeus,zeus
17068,conficker,locky
17069,conficker,conficker
17070,tinba,tinba
17071,zeus,zeus
17072,tinba,tinba
17073,pushdo,pushdo
17074,ramnit,ramnit
17075,conficker,conficker
17076,rovnix,rovnix
17077,corebot,corebot
17078,banjori,banjori
17079,locky,ramnit
17080,conficker,conficker
17081,cryptolocker,cryptolocker
17082,corebot,corebot
17083,rovnix,rovnix
17084,tinba,tinba
17085,pushdo,pushdo
17086,banjori,banjori
17087,ramnit,locky
17088,zeus,zeus
17089,cryptolocker,cryptolocker
17090,rovnix,rovnix
17091,rovnix,rovnix
17092,cryptolocker,cryptolocker
17093,tinba,tinba
17094,pushdo,pushdo
17095,conficker,conficker
17096,pushdo,pushdo
17097,conficker,conficker
17098,banjori,banjori
17099,ramnit,conficker
17100,corebot,corebot
17101,corebot,corebot
17102,corebot,corebot
17103,matsnu,matsnu
17104,zeus,zeus
17105,conficker,tinba
17106,banjori,banjori
17107,banjori,banjori
17108,cryptolocker,cryptolocker
17109,matsnu,matsnu
17110,zeus,zeus
17111,banjori,banjori
17112,tinba,tinba
17113,conficker,locky
17114,matsnu,matsnu
17115,locky,tinba
17116,rovnix,rovnix
17117,locky,locky
17118,rovnix,rovnix
17119,cryptolocker,cryptolocker
17120,locky,locky
17121,conficker,conficker
17122,locky,ramnit
17123,corebot,corebot
17124,zeus,zeus
17125,cryptolocker,cryptolocker
17126,corebot,corebot
17127,matsnu,matsnu
17128,conficker,locky
17129,conficker,tinba
17130,rovnix,rovnix
17131,pushdo,pushdo
17132,ramnit,ramnit
17133,pushdo,pushdo
17134,cryptolocker,cryptolocker
17135,matsnu,matsnu
17136,zeus,zeus
17137,conficker,conficker
17138,conficker,conficker
17139,pushdo,pushdo
17140,locky,locky
17141,tinba,tinba
17142,rovnix,rovnix
17143,ramnit,locky
17144,banjori,banjori
17145,cryptolocker,cryptolocker
17146,locky,conficker
17147,rovnix,rovnix
17148,tinba,tinba
17149,pushdo,pushdo
17150,zeus,zeus
17151,matsnu,matsnu
17152,matsnu,matsnu
17153,rovnix,rovnix
17154,rovnix,rovnix
17155,locky,locky
17156,tinba,tinba
17157,cryptolocker,cryptolocker
17158,conficker,conficker
17159,matsnu,matsnu
17160,tinba,tinba
17161,pushdo,pushdo
17162,pushdo,pushdo
17163,matsnu,matsnu
17164,banjori,banjori
17165,corebot,corebot
17166,matsnu,matsnu
17167,tinba,locky
17168,ramnit,ramnit
17169,banjori,banjori
17170,locky,locky
17171,locky,locky
17172,matsnu,matsnu
17173,banjori,banjori
17174,rovnix,rovnix
17175,rovnix,rovnix
17176,rovnix,rovnix
17177,ramnit,ramnit
17178,locky,ramnit
17179,ramnit,ramnit
17180,cryptolocker,cryptolocker
17181,matsnu,matsnu
17182,pushdo,pushdo
17183,matsnu,matsnu
17184,zeus,zeus
17185,ramnit,ramnit
17186,locky,conficker
17187,matsnu,matsnu
17188,ramnit,ramnit
17189,zeus,zeus
17190,zeus,zeus
17191,matsnu,matsnu
17192,rovnix,rovnix
17193,pushdo,pushdo
17194,ramnit,ramnit
17195,cryptolocker,cryptolocker
17196,tinba,tinba
17197,cryptolocker,cryptolocker
17198,banjori,banjori
17199,tinba,tinba
17200,rovnix,rovnix
17201,conficker,conficker
17202,conficker,conficker
17203,ramnit,ramnit
17204,rovnix,rovnix
17205,zeus,zeus
17206,corebot,corebot
17207,zeus,zeus
17208,cryptolocker,cryptolocker
17209,banjori,banjori
17210,tinba,tinba
17211,pushdo,pushdo
17212,banjori,banjori
17213,corebot,corebot
17214,pushdo,pushdo
17215,pushdo,pushdo
17216,cryptolocker,cryptolocker
17217,locky,pushdo
17218,zeus,zeus
17219,zeus,zeus
17220,cryptolocker,cryptolocker
17221,banjori,banjori
17222,conficker,conficker
17223,pushdo,pushdo
17224,pushdo,pushdo
17225,conficker,locky
17226,locky,conficker
17227,matsnu,matsnu
17228,cryptolocker,cryptolocker
17229,locky,locky
17230,zeus,zeus
17231,tinba,tinba
17232,ramnit,ramnit
17233,conficker,ramnit
17234,tinba,locky
17235,locky,conficker
17236,rovnix,rovnix
17237,locky,conficker
17238,pushdo,pushdo
17239,cryptolocker,cryptolocker
17240,corebot,corebot
17241,conficker,conficker
17242,matsnu,matsnu
17243,rovnix,rovnix
17244,ramnit,tinba
17245,conficker,locky
17246,rovnix,rovnix
17247,matsnu,matsnu
17248,conficker,conficker
17249,corebot,corebot
17250,ramnit,locky
17251,rovnix,rovnix
17252,banjori,banjori
17253,cryptolocker,cryptolocker
17254,matsnu,matsnu
17255,locky,locky
17256,pushdo,pushdo
17257,corebot,corebot
17258,locky,ramnit
17259,matsnu,matsnu
17260,cryptolocker,cryptolocker
17261,corebot,corebot
17262,ramnit,ramnit
17263,locky,ramnit
17264,banjori,banjori
17265,conficker,conficker
17266,cryptolocker,cryptolocker
17267,rovnix,rovnix
17268,cryptolocker,cryptolocker
17269,ramnit,ramnit
17270,rovnix,rovnix
17271,rovnix,rovnix
17272,pushdo,pushdo
17273,zeus,zeus
17274,ramnit,tinba
17275,locky,conficker
17276,corebot,corebot
17277,pushdo,pushdo
17278,zeus,zeus
17279,corebot,corebot
17280,zeus,zeus
17281,matsnu,matsnu
17282,matsnu,matsnu
17283,ramnit,locky
17284,pushdo,pushdo
17285,banjori,banjori
17286,zeus,zeus
17287,pushdo,pushdo
17288,pushdo,pushdo
17289,rovnix,rovnix
17290,cryptolocker,cryptolocker
17291,locky,conficker
17292,corebot,corebot
17293,matsnu,matsnu
17294,locky,locky
17295,tinba,tinba
17296,matsnu,matsnu
17297,pushdo,pushdo
17298,tinba,ramnit
17299,tinba,tinba
17300,ramnit,ramnit
17301,locky,ramnit
17302,ramnit,locky
17303,matsnu,matsnu
17304,matsnu,matsnu
17305,corebot,corebot
17306,zeus,zeus
17307,corebot,corebot
17308,locky,ramnit
17309,tinba,tinba
17310,ramnit,locky
17311,zeus,zeus
17312,rovnix,rovnix
17313,locky,conficker
17314,corebot,corebot
17315,rovnix,rovnix
17316,locky,locky
17317,cryptolocker,cryptolocker
17318,matsnu,matsnu
17319,zeus,zeus
17320,zeus,zeus
17321,cryptolocker,cryptolocker
17322,ramnit,ramnit
17323,conficker,conficker
17324,rovnix,rovnix
17325,cryptolocker,cryptolocker
17326,locky,conficker
17327,cryptolocker,cryptolocker
17328,pushdo,pushdo
17329,matsnu,matsnu
17330,banjori,banjori
17331,matsnu,matsnu
17332,rovnix,rovnix
17333,ramnit,locky
17334,cryptolocker,cryptolocker
17335,zeus,zeus
17336,banjori,banjori
17337,corebot,corebot
17338,zeus,zeus
17339,zeus,zeus
17340,matsnu,matsnu
17341,corebot,corebot
17342,corebot,corebot
17343,zeus,zeus
17344,banjori,banjori
17345,corebot,corebot
17346,pushdo,pushdo
17347,pushdo,pushdo
17348,cryptolocker,cryptolocker
17349,matsnu,matsnu
17350,cryptolocker,cryptolocker
17351,matsnu,matsnu
17352,zeus,zeus
17353,locky,ramnit
17354,banjori,banjori
17355,corebot,corebot
17356,rovnix,rovnix
17357,cryptolocker,cryptolocker
17358,pushdo,pushdo
17359,tinba,tinba
17360,ramnit,ramnit
17361,pushdo,pushdo
17362,locky,ramnit
17363,ramnit,ramnit
17364,cryptolocker,cryptolocker
17365,banjori,banjori
17366,zeus,zeus
17367,locky,locky
17368,ramnit,ramnit
17369,corebot,corebot
17370,corebot,corebot
17371,pushdo,pushdo
17372,ramnit,ramnit
17373,conficker,conficker
17374,tinba,tinba
17375,banjori,banjori
17376,cryptolocker,cryptolocker
17377,cryptolocker,cryptolocker
17378,banjori,banjori
17379,matsnu,matsnu
17380,matsnu,matsnu
17381,conficker,conficker
17382,pushdo,pushdo
17383,matsnu,matsnu
17384,corebot,corebot
17385,cryptolocker,cryptolocker
17386,cryptolocker,cryptolocker
17387,matsnu,matsnu
17388,zeus,zeus
17389,ramnit,tinba
17390,locky,conficker
17391,pushdo,pushdo
17392,tinba,tinba
17393,banjori,banjori
17394,rovnix,rovnix
17395,banjori,banjori
17396,matsnu,matsnu
17397,ramnit,locky
17398,matsnu,matsnu
17399,ramnit,ramnit
17400,ramnit,conficker
17401,matsnu,matsnu
17402,tinba,locky
17403,banjori,banjori
17404,cryptolocker,cryptolocker
17405,zeus,zeus
17406,pushdo,pushdo
17407,matsnu,matsnu
17408,tinba,tinba
17409,zeus,zeus
17410,rovnix,rovnix
17411,matsnu,matsnu
17412,corebot,corebot
17413,matsnu,matsnu
17414,zeus,zeus
17415,zeus,zeus
17416,tinba,tinba
17417,conficker,conficker
17418,pushdo,pushdo
17419,matsnu,matsnu
17420,zeus,zeus
17421,pushdo,pushdo
17422,tinba,tinba
17423,corebot,corebot
17424,ramnit,ramnit
17425,corebot,corebot
17426,tinba,tinba
17427,matsnu,matsnu
17428,matsnu,matsnu
17429,cryptolocker,cryptolocker
17430,conficker,conficker
17431,conficker,locky
17432,conficker,conficker
17433,rovnix,rovnix
17434,tinba,tinba
17435,rovnix,rovnix
17436,ramnit,ramnit
17437,corebot,corebot
17438,ramnit,ramnit
17439,pushdo,pushdo
17440,banjori,banjori
17441,banjori,banjori
17442,pushdo,pushdo
17443,conficker,conficker
17444,banjori,banjori
17445,zeus,zeus
17446,rovnix,rovnix
17447,locky,locky
17448,banjori,banjori
17449,rovnix,rovnix
17450,pushdo,pushdo
17451,conficker,conficker
17452,matsnu,matsnu
17453,pushdo,pushdo
17454,zeus,zeus
17455,corebot,corebot
17456,pushdo,pushdo
17457,pushdo,pushdo
17458,corebot,corebot
17459,conficker,conficker
17460,zeus,zeus
17461,zeus,zeus
17462,locky,conficker
17463,rovnix,rovnix
17464,corebot,corebot
17465,corebot,corebot
17466,tinba,tinba
17467,conficker,conficker
17468,cryptolocker,cryptolocker
17469,cryptolocker,cryptolocker
17470,matsnu,matsnu
17471,locky,ramnit
17472,rovnix,rovnix
17473,matsnu,matsnu
17474,banjori,banjori
17475,banjori,banjori
17476,ramnit,ramnit
17477,corebot,corebot
17478,zeus,zeus
17479,pushdo,pushdo
17480,zeus,zeus
17481,pushdo,pushdo
17482,locky,ramnit
17483,cryptolocker,cryptolocker
17484,zeus,zeus
17485,pushdo,pushdo
17486,conficker,conficker
17487,tinba,tinba
17488,locky,locky
17489,pushdo,pushdo
17490,cryptolocker,cryptolocker
17491,ramnit,locky
17492,banjori,banjori
17493,matsnu,matsnu
17494,matsnu,matsnu
17495,ramnit,ramnit
17496,matsnu,matsnu
17497,ramnit,ramnit
17498,ramnit,ramnit
17499,conficker,locky
17500,rovnix,rovnix
17501,cryptolocker,cryptolocker
17502,corebot,corebot
17503,banjori,banjori
17504,conficker,conficker
17505,rovnix,rovnix
17506,corebot,corebot
17507,conficker,pushdo
17508,cryptolocker,cryptolocker
17509,pushdo,pushdo
17510,locky,conficker
17511,pushdo,pushdo
17512,locky,locky
17513,zeus,zeus
17514,matsnu,matsnu
17515,cryptolocker,cryptolocker
17516,matsnu,matsnu
17517,cryptolocker,cryptolocker
17518,banjori,banjori
17519,conficker,conficker
17520,corebot,corebot
17521,corebot,corebot
17522,banjori,banjori
17523,conficker,conficker
17524,rovnix,rovnix
17525,ramnit,locky
17526,rovnix,rovnix
17527,banjori,banjori
17528,rovnix,rovnix
17529,tinba,tinba
17530,ramnit,ramnit
17531,tinba,tinba
17532,tinba,tinba
17533,tinba,tinba
17534,corebot,corebot
17535,zeus,zeus
17536,banjori,banjori
17537,locky,ramnit
17538,zeus,zeus
17539,zeus,zeus
17540,zeus,zeus
17541,banjori,banjori
17542,cryptolocker,cryptolocker
17543,cryptolocker,cryptolocker
17544,rovnix,rovnix
17545,rovnix,rovnix
17546,rovnix,rovnix
17547,zeus,zeus
17548,cryptolocker,cryptolocker
17549,banjori,banjori
17550,banjori,banjori
17551,rovnix,rovnix
17552,rovnix,rovnix
17553,zeus,zeus
17554,zeus,zeus
17555,rovnix,rovnix
17556,conficker,conficker
17557,conficker,conficker
17558,corebot,corebot
